complaint_id,timestamp,ward_code,ward_name,issue_type,phone_number,latitude,longitude,status,is_duplicate,duplicate_parent_id,synthetic,seed,generator_version,generated_at
10593,2026-09-03T17:35:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9842326600,19.1674,72.9563,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10594,2026-09-03T16:41:00Z,K/W,Andheri West / Versova,low_pressure,+91-9827857875,19.1256,72.8312,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10595,2026-09-03T19:12:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9822246507,19.0384,72.8452,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10596,2026-09-03T08:58:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9851395385,19.128,72.8306,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10597,2026-09-03T10:08:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9844877876,19.0503,72.9215,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10598,2026-09-03T12:29:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9877498480,19.1255,72.8266,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10599,2026-09-03T17:22:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9827594396,19.0802,72.9087,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10600,2026-09-03T15:30:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9886848864,19.1275,72.8293,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10601,2026-09-03T21:29:00Z,R/S,Kandivali West & East,low_pressure,+91-9883796352,19.2018,72.8502,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10602,2026-09-03T07:50:00Z,H/E,Bandra East / Santacruz East,contaminated_water,+91-9896911739,19.0574,72.8539,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10603,2026-09-03T16:30:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9818205258,19.1292,72.8288,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10604,2026-09-04T19:27:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9848645309,19.0592,72.9195,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10605,2026-09-04T21:28:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9818595106,19.1235,72.832,resolved,true,10588,true,42,2.0.0,2026-09-18T12:00:00Z
10606,2026-09-04T11:50:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9824115854,18.9433,72.8246,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10607,2026-09-04T18:36:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9863434683,19.0573,72.9151,resolved,true,10587,true,42,2.0.0,2026-09-18T12:00:00Z
10608,2026-09-04T17:25:00Z,F/N,Matunga / Sion / Wadala,low_pressure,+91-9815339804,19.0259,72.8529,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10609,2026-09-04T14:46:00Z,F/N,Matunga / Sion / Wadala,tanker_delay,+91-9855419874,19.0309,72.8592,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10610,2026-09-04T20:56:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9899192681,19.061,72.8334,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10611,2026-09-04T12:57:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9894268965,19.0516,72.9202,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10612,2026-09-04T13:04:00Z,K/W,Andheri West / Versova,low_pressure,+91-9872378799,19.1301,72.8266,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10613,2026-09-04T21:53:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9823742432,19.0553,72.9201,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10614,2026-09-04T15:59:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9830781091,19.2501,72.86,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10615,2026-09-04T19:50:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9833528370,19.0544,72.9226,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10616,2026-09-04T13:28:00Z,P/S,Goregaon West & East,low_pressure,+91-9888087162,19.1604,72.8405,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10617,2026-09-04T14:52:00Z,P/S,Goregaon West & East,pipeline_burst,+91-9818368022,19.1598,72.8454,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10618,2026-09-04T12:43:00Z,C,Marine Lines / Chandanwadi,contaminated_water,+91-9876567546,18.9522,72.8276,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10619,2026-09-04T18:16:00Z,E,Byculla / Mazgaon / Nagpada,contaminated_water,+91-9841410091,18.9721,72.8317,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10620,2026-09-04T08:38:00Z,K/E,Andheri East / Marol,contaminated_water,+91-9848883370,19.1122,72.869,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10621,2026-09-04T08:23:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9859805838,19.0505,72.9227,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10622,2026-09-04T10:38:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9828402727,19.0559,72.8316,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10623,2026-09-04T19:21:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9869271403,19.1898,72.8458,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10624,2026-09-04T20:58:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9847699195,19.1262,72.8263,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10625,2026-09-04T07:45:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9851724609,19.1891,72.8446,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10626,2026-09-04T08:06:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9810217025,19.0572,72.9226,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10627,2026-09-04T13:38:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9847936147,19.0543,72.9225,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10628,2026-09-04T20:09:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9838672522,19.0569,72.9164,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10629,2026-09-05T16:24:00Z,E,Byculla / Mazgaon / Nagpada,contaminated_water,+91-9880457193,18.9681,72.8309,resolved,true,10619,true,42,2.0.0,2026-09-18T12:00:00Z
10630,2026-09-05T08:55:00Z,A,Colaba / Fort / Nariman Point,contaminated_water,+91-9847003781,18.9262,72.835,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10631,2026-09-05T14:52:00Z,L,Kurla / Asalpha / Sakinaka,pipeline_burst,+91-9838277773,19.0719,72.8861,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10632,2026-09-05T19:51:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9830304828,18.9512,72.8398,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10633,2026-09-05T10:03:00Z,L,Kurla / Asalpha / Sakinaka,contaminated_water,+91-9835618538,19.0737,72.8845,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10634,2026-09-05T17:48:00Z,L,Kurla / Asalpha / Sakinaka,low_pressure,+91-9855939380,19.0744,72.8842,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10635,2026-09-05T06:33:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9842218121,19.0595,72.9217,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10636,2026-09-05T06:36:00Z,H/E,Bandra East / Santacruz East,tanker_delay,+91-9871344856,19.0575,72.8539,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10637,2026-09-05T13:14:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9872530698,19.2327,72.8593,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10638,2026-09-05T17:53:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9811243545,19.0109,72.8186,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10639,2026-09-05T11:50:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9839248301,19.2534,72.8587,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10640,2026-09-05T09:35:00Z,H/W,Bandra West / Khar,pipeline_burst,+91-9816097314,19.0618,72.8347,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10641,2026-09-05T11:53:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9894851167,19.1288,72.8329,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10642,2026-09-05T18:10:00Z,K/W,Andheri West / Versova,low_pressure,+91-9828405654,19.1303,72.8315,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10643,2026-09-05T08:20:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9837356422,19.0504,72.9152,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10644,2026-09-05T21:11:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9837242238,19.1818,72.8457,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10645,2026-09-05T17:46:00Z,K/E,Andheri East / Marol,contaminated_water,+91-9814559996,19.1098,72.8706,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10646,2026-09-05T17:16:00Z,A,Colaba / Fort / Nariman Point,severe_dry_pipe,+91-9890307559,18.9222,72.8316,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10647,2026-09-05T06:03:00Z,D,Malabar Hill / Walkeshwar,low_pressure,+91-9860355843,18.9646,72.8094,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10648,2026-09-05T07:48:00Z,A,Colaba / Fort / Nariman Point,severe_dry_pipe,+91-9824393483,18.9184,72.8378,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10649,2026-09-05T08:27:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9819833715,19.0544,72.9199,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10650,2026-09-05T18:30:00Z,L,Kurla / Asalpha / Sakinaka,contaminated_water,+91-9877738529,19.0723,72.8835,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10651,2026-09-05T11:25:00Z,C,Marine Lines / Chandanwadi,contaminated_water,+91-9827850457,18.9527,72.8296,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10652,2026-09-05T21:36:00Z,M/W,Chembur West / Tilak Nagar,low_pressure,+91-9831577336,19.0586,72.893,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10653,2026-09-05T19:51:00Z,F/N,Matunga / Sion / Wadala,contaminated_water,+91-9870723341,19.0263,72.86,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10654,2026-09-05T18:20:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9890691584,19.1399,72.9232,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10655,2026-09-06T21:16:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9884198248,19.1317,72.8272,resolved,true,10641,true,42,2.0.0,2026-09-18T12:00:00Z
10656,2026-09-06T17:18:00Z,K/W,Andheri West / Versova,low_pressure,+91-9810909597,19.1281,72.8261,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10657,2026-09-06T08:18:00Z,F/S,Parel / Sewri / Lalbaug,pipeline_burst,+91-9847073332,18.9957,72.8471,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10658,2026-09-06T09:00:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9865579749,19.0564,72.9188,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10659,2026-09-06T06:22:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9872995155,19.0588,72.9188,resolved,true,10643,true,42,2.0.0,2026-09-18T12:00:00Z
10660,2026-09-06T10:29:00Z,M/W,Chembur West / Tilak Nagar,low_pressure,+91-9820984301,19.0599,72.8932,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10661,2026-09-06T09:44:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9840512874,19.1237,72.8253,resolved,true,10641,true,42,2.0.0,2026-09-18T12:00:00Z
10662,2026-09-06T10:44:00Z,F/N,Matunga / Sion / Wadala,tanker_delay,+91-9869459292,19.0273,72.8572,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10663,2026-09-06T15:47:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9896291224,19.1843,72.8518,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10664,2026-09-06T19:50:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9874713593,19.1278,72.8269,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10665,2026-09-06T06:22:00Z,F/S,Parel / Sewri / Lalbaug,severe_dry_pipe,+91-9867491587,18.9998,72.8404,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10666,2026-09-06T21:53:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9819062053,19.1759,72.9569,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10667,2026-09-06T14:13:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9812435135,19.0616,72.8978,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10668,2026-09-06T18:03:00Z,A,Colaba / Fort / Nariman Point,pipeline_burst,+91-9889410888,18.9198,72.8324,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10669,2026-09-06T19:29:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9874961075,19.1292,72.8348,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10670,2026-09-06T11:27:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9849343548,19.1291,72.8266,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10671,2026-09-06T08:37:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9887071383,19.1293,72.8334,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10672,2026-09-06T19:31:00Z,P/S,Goregaon West & East,contaminated_water,+91-9866269330,19.1608,72.8432,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10673,2026-09-06T11:25:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9838811438,19.1305,72.8308,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10674,2026-09-06T14:32:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9828985332,19.0598,72.9131,resolved,true,10658,true,42,2.0.0,2026-09-18T12:00:00Z
10675,2026-09-06T09:47:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9836082554,18.9471,72.8331,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10676,2026-09-06T15:21:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9818856863,19.1276,72.8319,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10677,2026-09-06T12:16:00Z,K/W,Andheri West / Versova,low_pressure,+91-9863975933,19.1238,72.833,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10678,2026-09-06T10:24:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9897130147,18.9521,72.8268,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10679,2026-09-06T18:38:00Z,G/N,Dharavi / Mahim / Dadar West,low_pressure,+91-9842369458,19.0419,72.8445,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10680,2026-09-06T20:27:00Z,R/S,Kandivali West & East,tanker_delay,+91-9814842316,19.2049,72.8515,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10681,2026-09-07T17:16:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9844259663,19.1676,72.9576,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10682,2026-09-07T13:38:00Z,L,Kurla / Asalpha / Sakinaka,low_pressure,+91-9874732768,19.0707,72.8803,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10683,2026-09-07T15:08:00Z,R/N,Dahisar / Mandapeshwar,contaminated_water,+91-9866862138,19.2509,72.8596,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10684,2026-09-07T13:24:00Z,K/W,Andheri West / Versova,low_pressure,+91-9836593541,19.1318,72.8327,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10685,2026-09-07T07:57:00Z,R/S,Kandivali West & East,contaminated_water,+91-9886850247,19.2039,72.8494,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10686,2026-09-07T18:43:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9855162432,19.1249,72.8262,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10687,2026-09-07T16:58:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9894280581,19.0837,72.9086,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10688,2026-09-07T16:51:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9818148994,19.1292,72.8276,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10689,2026-09-07T10:24:00Z,F/S,Parel / Sewri / Lalbaug,severe_dry_pipe,+91-9833506400,19.0028,72.848,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10690,2026-09-07T14:59:00Z,G/N,Dharavi / Mahim / Dadar West,low_pressure,+91-9822623049,19.0388,72.8432,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10691,2026-09-07T15:12:00Z,N,Ghatkopar / Pant Nagar,tanker_delay,+91-9841207920,19.0851,72.9071,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10692,2026-09-07T21:01:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9840323415,19.1252,72.8261,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10693,2026-09-07T19:54:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9817870932,19.0535,72.9182,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10694,2026-09-07T11:28:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9868371266,19.1287,72.8294,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10695,2026-09-07T09:25:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9855006094,19.1878,72.8441,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10696,2026-09-07T20:39:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9818423711,19.1326,72.8293,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10697,2026-09-07T18:47:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9864775235,19.0532,72.9136,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10698,2026-09-07T09:09:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9884940677,19.056,72.9225,resolved,true,10693,true,42,2.0.0,2026-09-18T12:00:00Z
10699,2026-09-07T18:31:00Z,A,Colaba / Fort / Nariman Point,low_pressure,+91-9885549790,18.9252,72.8365,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10700,2026-09-07T18:59:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9849283436,19.1153,72.8721,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10701,2026-09-07T18:53:00Z,F/S,Parel / Sewri / Lalbaug,severe_dry_pipe,+91-9814174731,18.9989,72.8465,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10702,2026-09-07T15:25:00Z,R/N,Dahisar / Mandapeshwar,contaminated_water,+91-9859532392,19.2516,72.8631,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10703,2026-09-07T06:58:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9847281818,19.085,72.9094,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10704,2026-09-07T06:54:00Z,F/S,Parel / Sewri / Lalbaug,contaminated_water,+91-9868145714,19.0001,72.8439,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10705,2026-09-07T10:35:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9879577720,19.0451,72.8482,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10706,2026-09-07T21:35:00Z,G/S,Worli / Lower Parel,tanker_delay,+91-9844221587,19.0082,72.8208,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10707,2026-09-07T21:33:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9831838673,19.0688,72.8828,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10708,2026-09-07T16:05:00Z,C,Marine Lines / Chandanwadi,contaminated_water,+91-9830489136,18.949,72.8257,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10709,2026-09-07T20:21:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9885986793,19.1673,72.9592,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10710,2026-09-08T18:47:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9866360008,19.0527,72.9207,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10711,2026-09-08T21:37:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9882159060,18.9566,72.8083,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10712,2026-09-08T06:45:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9891625969,19.0584,72.9203,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10713,2026-09-08T19:31:00Z,C,Marine Lines / Chandanwadi,low_pressure,+91-9876784477,18.949,72.8253,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10714,2026-09-08T13:50:00Z,F/S,Parel / Sewri / Lalbaug,severe_dry_pipe,+91-9883041361,18.9983,72.8397,resolved,true,10701,true,42,2.0.0,2026-09-18T12:00:00Z
10715,2026-09-08T06:23:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9874633466,19.1268,72.8253,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10716,2026-09-08T06:33:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9855690743,19.1278,72.826,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10717,2026-09-08T10:35:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9869864369,18.956,72.8093,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10718,2026-09-08T15:27:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9821149758,19.051,72.9204,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10719,2026-09-08T20:06:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9869415822,19.0593,72.8556,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10720,2026-09-08T12:19:00Z,P/N,Malad / Marve / Malvani,contaminated_water,+91-9839321238,19.1908,72.8452,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10721,2026-09-08T12:02:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9821255761,18.9574,72.8128,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10722,2026-09-08T08:52:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9811110254,19.0598,72.9011,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10723,2026-09-08T21:21:00Z,T,Mulund / Nahur,low_pressure,+91-9848431387,19.1692,72.954,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10724,2026-09-08T18:23:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9851563145,19.0582,72.8556,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10725,2026-09-08T19:23:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9881542581,19.1436,72.9305,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10726,2026-09-08T07:10:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9844831042,19.0584,72.9207,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10727,2026-09-08T06:15:00Z,R/S,Kandivali West & East,contaminated_water,+91-9835628875,19.2011,72.8494,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10728,2026-09-08T11:49:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9861471208,19.0504,72.9194,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10729,2026-09-08T11:26:00Z,P/N,Malad / Marve / Malvani,tanker_delay,+91-9823260113,19.1878,72.8483,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10730,2026-09-08T20:35:00Z,K/W,Andheri West / Versova,low_pressure,+91-9844443948,19.1295,72.829,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10731,2026-09-08T10:57:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9829588455,19.1262,72.8296,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10732,2026-09-08T12:18:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9848850214,19.1402,72.9261,resolved,true,10725,true,42,2.0.0,2026-09-18T12:00:00Z
10733,2026-09-08T15:08:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9834259158,19.2532,72.8611,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10734,2026-09-08T12:05:00Z,F/S,Parel / Sewri / Lalbaug,pipeline_burst,+91-9860676267,19.0006,72.8463,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10735,2026-09-08T09:33:00Z,F/S,Parel / Sewri / Lalbaug,low_pressure,+91-9812619186,19.0011,72.8464,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10736,2026-09-08T19:57:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9821256852,18.9605,72.8127,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10737,2026-09-08T06:55:00Z,P/N,Malad / Marve / Malvani,contaminated_water,+91-9840656476,19.1863,72.8432,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10738,2026-09-08T10:32:00Z,F/S,Parel / Sewri / Lalbaug,low_pressure,+91-9826960570,18.9931,72.8402,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10739,2026-09-08T21:55:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9850189575,19.2559,72.8576,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
